-0.199844	
-0.205427	
-0.211010	
-0.216593	
-0.222176	
-0.227759	
-0.233342	
-0.238924	
-0.244507	
-0.250089	
-0.255671	
-0.261253	
-0.266835	
-0.272417	
-0.277999	
-0.283581	
-0.289162	
-0.294744	
-0.300325	
-0.305906	
-0.311487	
-0.317067	
-0.322648	
-0.328228	
-0.333809	
-0.339389	
-0.344969	
-0.350548	
-0.356128	
-0.361708	
-0.367287	
-0.372866	
-0.378445	
-0.384023	
-0.389602	
-0.395180	
-0.400758	
-0.406336	
-0.411914	
-0.417492	
-0.423069	
-0.428646	
-0.434223	
-0.439800	
-0.445376	
-0.450953	
-0.456529	
-0.462104	
-0.467680	
-0.473255	
-0.478831	
-0.484406	
-0.489980	
-0.495555	
-0.501129	
-0.506703	
-0.512277	
-0.517850	
-0.523423	
-0.528996	
-0.534569	
-0.540141	
-0.545714	
-0.551285	
-0.556857	
-0.562428	
-0.568000	
-0.573570	
-0.579141	
-0.584711	
-0.590281	
-0.595851	
-0.601420	
-0.606989	
-0.612558	
-0.618127	
-0.623695	
-0.629263	
-0.634830	
-0.640398	
-0.645965	
-0.651531	
-0.657098	
-0.662664	
-0.668229	
-0.673795	
-0.679360	
-0.684924	
-0.690489	
-0.696053	
-0.701617	
-0.707180	
-0.712743	
-0.718306	
-0.723868	
-0.729430	
-0.734992	
-0.740553	
-0.746114	
-0.751674	
-0.757234	
-0.762794	
-0.768354	
-0.773913	
-0.779471	
-0.785030	
-0.790587	
-0.796145	
-0.801702	
-0.807259	
-0.812815	
-0.818371	
-0.823927	
-0.829482	
-0.835037	
-0.840591	
-0.846145	
-0.851698	
-0.857252	
-0.862804	
-0.868357	
-0.873908	
-0.879460	
-0.885011	
-0.890561	
-0.896111	
-0.901661	
-0.907210	
-0.912759	
-0.918308	
-0.923855	
-0.929403	
-0.934950	
-0.940496	
-0.946043	
-0.951588	
-0.957133	
-0.962678	
-0.968222	
-0.973766	
-0.979309	
-0.984852	
-0.990394	
-0.995936	
-1.001478	
-1.007019	
-1.012559	
-1.018099	
-1.023638	
-1.029177	
-1.034716	
-1.040253	
-1.045791	
-1.051328	
-1.056864	
-1.062400	
-1.067935	
-1.073470	
-1.079004	
-1.084538	
-1.090071	
-1.095604	
-1.101136	
-1.106668	
-1.112199	
-1.117729	
-1.123259	
-1.128789	
-1.134318	
-1.139846	
-1.145374	
-1.150901	
-1.156428	
-1.161954	
-1.167479	
-1.173004	
-1.178529	
-1.184053	
-1.189576	
-1.195099	
-1.200621	
-1.206142	
-1.211663	
-1.217183	
-1.222703	
-1.228222	
-1.233741	
-1.239259	
-1.244776	
-1.250293	
